stop_id,stop_code,stop_name,stop_lat,stop_lon
9008,5425,RIBAS,41.287985859407186,-8.318196601896721
8659,5208,RIBAS,41.28744001262584,-8.31281669736837
8479,5207,RIBAS,41.288956883107325,-8.310920548375506
7958,5206,ORDEM (SANTA EULÁLIA),41.285660167278095,-8.30477016989045
7823,5205,ORDEM (SANTA EULÁLIA),41.28421650098998,-8.302750715076813
7567,5204,ORDEM (SANTA EULÁLIA),41.28521750178274,-8.299763898399698
7369,5203,ORDEM (SANTA EULÁLIA),41.28317821077766,-8.297139988328437
6951,5202,LOUSADA,41.2790585025352,-8.292244399680206
6526,5201,LOUSADA,41.27849592086458,-8.285739835394578
6337,5200,LOUSADA,41.27639498601086,-8.283318990189011
8891,1445,COVILHÔ,41.32257998462789,-8.316169988281455
9104,1446,COVILHÔ,41.32255998518129,-8.319283292453601
9857,1447,S. PEDRO DA RAIMONDA,41.31888998462785,-8.331179988271762
10036,1448,RAIMONDA,41.317696181890454,-8.333604751142754
10220,1449,RAIMONDA,41.31587641610179,-8.336030460470136
10508,1450,FIGUEIRÓ (CRUZTº.),41.31279541581671,-8.340158628188371
10647,1451,Trav. Vista Alegre,41.31134998463252,-8.342469988268235
10966,1452,FIGUEIRÓ,41.309369984633236,-8.347499988265575
11761,1453,CARVALHOSA,41.30318536381685,-8.3574780030348
12208,1454,CARVALHOSA,41.30113109699537,-8.362705513458497
12656,1455,CARVALHOSA,41.29792414815142,-8.367613557529628
13073,1456,BOAVISTA,41.29593830398683,-8.372385247235563
13651,1457,MEIXOMIL,41.29093507019847,-8.379563522213257
14128,1458,MEIXOMIL,41.287069984645846,-8.385569988251204
14400,1459,MEIXOMIL,41.28739946222465,-8.388799366912725
14816,1460,TRINDADE,41.290034612054285,-8.39427453355856
15170,1461,TRINDADE,41.29148998463829,-8.39860998823674
15312,1462,TRINDADE,41.28958487052181,-8.39985301110839
15276,1463,TRINDADE,41.28789998464159,-8.39954998823879
15486,1464,FEIRA DO CÔ,41.28350516786714,-8.401668607320541
15825,1465,FEIRA DO CÔ,41.27881786619218,-8.405072908137297
43490,5133,PORTO (PARQUE RÉGULO MEGAUANHA),41.15447029520017,-8.60888054548815
43940,5379,PORTO (HEROIS E MÁRTIRES DE ANGOLA),41.15085304577728,-8.610857363288469
43644,5422,PORTO (METRO TRINDADE),41.15160263633245,-8.6095652659534
43663,5423,PORTO,41.154264623144684,-8.609655350113663
31395,5109,ALFENA,41.23614929050448,-8.536651698033866
30697,5108,ALFENA (BARREIRO),41.238586786346104,-8.531706733754877
29826,5107,ALFENA (CRUZTº.),41.24184979852091,-8.52516033975868
28987,5106,CODICEIRA,41.24687679957357,-8.518592788779033
28442,5105,ALFENA (RIBEIRO),41.249079985740664,-8.514033726469417
27738,5104,S. JULIÃO,41.25214318025094,-8.507762394060391
27023,5103,S. JULIÃO (CRUZTº. C/ RUA DO TORRÃO),41.256194226299606,-8.501381290835235
26693,5102,S. JULIÃO (CRUZTº. PARA CAMPOSA),41.257829865454966,-8.498543529829975
25345,5099,AGRELA (ALDEIA NOVA),41.25921826563245,-8.486685065122003
24860,5421,AGRELA (ALDEIA NOVA),41.259262880137996,-8.48284524613288
24084,5240,AGRELA (ALDEIA NOVA),41.25723901170396,-8.47742608022431
23678,5239,AGRELA (IGREJA),41.2563681918456,-8.474663992037996
22956,5238,AGRELA (IGREJA),41.25702180508479,-8.46954141355745
22621,5237,AGRELA,41.2581694390581,-8.466912110056558
19937,5236,SEROA,41.25843915340579,-8.441732208565332
19693,5235,SEROA,41.26061531096099,-8.439648688256534
19417,5234,SEROA,41.26200998941321,-8.437143830054902
19190,5233,SEROA,41.26327993362878,-8.43526378554237
18741,5232,SEROA,41.2631263411056,-8.431521353334752
18415,5231,SEROA,41.26310998483253,-8.428206000424321
17822,5230,CARVALHO,41.263478780126995,-8.423023849975051
17599,5229,CARVALHO,41.265104161944386,-8.4209287684225
16710,5228,S. BRÁS,41.26766464106533,-8.414182227587856
16233,5419,FEIRA DO CÔ,41.27179560360173,-8.40912570715682
16084,5418,FEIRA DO CÔ,41.27570837000231,-8.407636298438728
15826,5465,FEIRA DO CÔ,41.27881590502568,-8.405073086425283
15485,5464,FEIRA DO CÔ,41.2835136793107,-8.401656427051483
15278,5463,TRINDADE,41.28790315431841,-8.39955447860161
15311,5462,TRINDADE,41.28958872816282,-8.39985223957991
15167,5461,TRINDADE,41.29149754801692,-8.398604945988867
14812,5460,TRINDADE,41.290033165569376,-8.394270374917086
14401,5459,MEIXOMIL,41.28739940530459,-8.388801112382204
14127,5458,MEIXOMIL,41.28706963381334,-8.385566216724404
13648,5457,MEIXOMIL,41.29094039316979,-8.379555947256582
13076,5456,BOAVISTA,41.29593431449058,-8.37239094649702
12655,5455,CARVALHOSA,41.29792452545267,-8.367612562827325
12196,5454,CARVALHOSA,41.30114510763411,-8.362669167882713
11760,5453,CARVALHOSA,41.30318864128115,-8.35746948161845
10965,5452,FIGUEIRÓ,41.30937122913972,-8.347494595434855
10656,5451,FIGUEIRÓ,41.31133719053727,-8.342490458949033
10507,5450,FIGUEIRÓ (CRUZTº.),41.31279699397876,-8.34015650754135
10219,5449,RAIMONDA,41.31587645673002,-8.336030405710446
10035,5448,RAIMONDA,41.31769993334232,-8.333599880796433
9850,5447,S. PEDRO DA RAIMONDA,41.318928522571774,-8.331063466109471
9103,5446,COVILHÔ,41.32255998521216,-8.319268543954678
8889,5445,COVILHÔ,41.32258085086282,-8.316147466780565
15992,1227,SOBRÃO,41.270310851727736,-8.406814044177036
19789,1466,ZONA INDÚSTRIAL,41.2547499846641,-8.440559988230529
18454,1467,ZONA INDÚSTRIAL,41.24973195231512,-8.428714741697844
17767,1468,ZONAL INDÚSTRAL  (CRUZTº.),41.248694092594604,-8.422315794921655
17124,1469,ZONA INDÚSTRIAL (CRUZTº.),41.25424424011416,-8.417348428968383
16791,1470,RUA DA CAMPA,41.25280998467233,-8.414779988253743
16732,1471,RUA DA CAMPA,41.2488999846763,-8.414249988257279
16748,1472,RUA DA CAMPA,41.24522570760668,-8.414492138788098
16452,1473,LORDELO,41.24150803738072,-8.411361600322838
16757,1474,TORRE,41.24014998468482,-8.414529988263956
17022,1475,"LORDELO (ESCOLA EB 2,3)",41.237338757057536,-8.416570012353251
17446,1476,LORDELO (CRUZTº.),41.23696998468678,-8.419309988262459
17630,1477,AGRELO,41.24099998468236,-8.421219988257667
18145,1478,AGRELO,41.24044998468163,-8.42632998825381
18487,1479,PARTEIRA (CRUZTº.),41.23515998468615,-8.429039988255713
18962,1480,ALTO DE PARTEIRA,41.231699984688596,-8.43292998825518
19235,1481,ALTO DE PARTEIRA,41.230589984689026,-8.435669988253759
19469,1482,ALTO DE PARTEIRA,41.22994491973094,-8.437382407480412
19911,1483,LEVADINHA,41.22767998469045,-8.44138998825125
20453,1484,BALSA,41.2257123758768,-8.447134600470893
20881,1485,SOBRADO DE CIMA,41.22662931341968,-8.451174581934438
21474,1486,SOBRADO DE CIMA,41.2270776387168,-8.456681405570523
21664,1487,DEVESA,41.22628998468758,-8.458559988237921
21728,1488,SOBRADO DE CIMA,41.22154480263689,-8.45921402642779
21849,1489,SOBRADO DE CIMA,41.21872999788377,-8.4601533174934
21948,1490,SOBRADO DE CIMA,41.21448307498459,-8.461082682889211
22071,1491,SOBRADO DE BAIXO,41.210199984702406,-8.462419988247403
22296,1492,SOBRADO DE BAIXO,41.208135697109206,-8.464130925658848
22695,1493,SOBRADO DE BAIXO,41.205069984706306,-8.467019988247594
23144,1494,SOBRADO DE BAIXO,41.201559984708936,-8.470349988247571
23241,1495,CURVA FORNO,41.2000599847103,-8.470719988248447
22863,1496,SOBRADO DE BAIXO,41.19777180992137,-8.468457602581863
22595,1497,SOBRADO DE BAIXO,41.19496998471635,-8.466479988256037
22905,1498,CAMPO (S. MARTINHO),41.19108673953892,-8.468748558984618
22800,1499,CAMÕES,41.18806998472276,-8.467899988260296
23732,1500,CAMPO,41.182789850626115,-8.474523282045421
24341,1501,CAMPO,41.18238434059233,-8.47902866575913
25391,1350,VALONGO,41.18515676565374,-8.48649840692712
25856,1351,VALONGO,41.187709984717586,-8.490259988241794
26255,1502,VALONGO,41.18843118644403,-8.493705394187957
26648,1352,VALONGO,41.18982230828025,-8.497671686272383
27198,1354,VALONGO,41.19273606997786,-8.502264571885085
39618,1503,PORTO,41.17958898854939,-8.588454149016737
39819,1321,PORTO (CONDE FERREIRA),41.169639984710685,-8.589499988172566
40777,1504,PORTO,41.154967686839434,-8.595413896559513
41876,1505,PORTO,41.14895998472782,-8.60192998817851
42416,1506,PORTO,41.149595811779385,-8.60492777418564
43494,5133,PORTO (PARQUE RÉGULO MEGAUANHA),41.15447979317066,-8.608881058889052
43944,5379,PORTO (HEROIS E NÁRTIRES DE ANGOLA),41.15081131245309,-8.610860241450204
42777,5380,PORTO,41.14826460627417,-8.606116933327966
41236,5507,PORTO,41.14869363460602,-8.598455453905622
40776,5504,PORTO,41.15497064960316,-8.59541222196254
40473,5435,PORTO (SILVA TAPADA),41.16726953062772,-8.593650903427035
39813,5321,PORTO (CONDE FERREIRA,41.16969242635403,-8.58943880641993
39282,5433,PORTO (SANTA JUSTA),41.17517209211721,-8.586271682610164
41603,5137,PORTO (HOSPITAL DE S. JOÃO),41.18326348814628,-8.600648073740647
27202,5354,VALONGO,41.192685671620694,-8.502320205923821
26578,5387,VALONGO,41.18927999758715,-8.496905077700275
26245,5502,VALONGO,41.188423985957286,-8.493672991812733
25854,5351,VALOINGO,41.187706575578325,-8.490241805871175
25388,5350,VALONGO,41.18514278457863,-8.486482633376946
24336,5501,CAMPO,41.18238026058917,-8.479004476906264
23730,5500,CAMPO,41.182797260247376,-8.474511455135309
22798,5499,CAMPO,41.188145245054166,-8.467881173190312
22904,5498,CAMPO (S. MARTINHO),41.19109180189902,-8.46874528334105
22597,5497,SOBRADO DE BAIXO,41.19499867227087,-8.466483175749904
22869,5496,SOBRADO DE BAIXO,41.19779011448092,-8.468475526112446
23246,5495,SOBRADO DE BAIXO,41.200069965923426,-8.470729969439889
23159,5494,SOBRADO DE BAIXO,41.20153488224883,-8.470380111409957
22698,5493,SOBRADO DE BAIXO,41.20504447585179,-8.467042308650376
22294,5492,SOBRADO DE BAIXO,41.20814279000724,-8.464123014310559
22018,5491,SOBRADO DE BAIXO,41.21071869565596,-8.462061229338483
21951,5490,SOBRADO DE CIMA,41.21449482453672,-8.461084781026743
21845,5489,SOBRADO DE CIMA,41.21875693677731,-8.460144337899141
21727,5488,SOBRADO DE CIMA,41.22156344816446,-8.459206286804644
21662,5487,SOBRADO DE CIMA,41.22631809143323,-8.45853604556109
21470,5486,SOBRADO DE CIMA,41.22707588736248,-8.456662316279646
20879,5485,SOBRADO DE CIMA,41.22662842562365,-8.45116082112845
20451,5484,BALSA,41.22571345382649,-8.447128563865006
19910,5483,LEVADINHA,41.227675572242205,-8.441384104979356
19466,5482,ALTO DE PARTEIRA,41.22996467674832,-8.43736907152819
19232,5481,ALTO DE PARTEIRA,41.230598180108025,-8.435640849153295
18967,5480,ALTO DE PARTEIRA,41.231674876408746,-8.432962270361806
18490,5479,PARTEIRA (CRUZTº.),41.23516426484155,-8.429043656955848
18144,5478,AGRELO,41.24046630272711,-8.426313670247882
17632,5477,AGRELO,41.24103969741601,-8.421241649683443
17447,5476,LORDELO (CRUZTº.),41.23701358442707,-8.419315746674613
17020,5475,"LORDELO (ESCOLA EB 2,3)",41.23735704927347,-8.416554243159068
16752,5474,TORRE,41.240149984710484,-8.41450880746399
16453,5473,LORDELO,41.241514199479894,-8.411371387155873
16751,5472,RUA DA CAMPA,41.24523708968433,-8.414503876655013
16730,5471,RUA DA CAMPA,41.24890480080127,-8.414246616981243
16790,5470,RUA DA CAMPA,41.2528078977106,-8.41477607519113
17127,5469,ZONA INDUSTRIAL (CRUZTº.),41.254226087578786,-8.41738352374888
17768,5468,ZONA (INDUSTRIAL (CRUZTº.),41.24869418914252,-8.422316519036169
19722,5466,ZONA INDÚSTRIAL,41.254689984664296,-8.4399399882311
19966,5236,SEROA,41.25838822843779,-8.441781744461082
19689,5235,SEROA,41.26062551923566,-8.439639296624117
19414,5234,SEROA,41.26202136611556,-8.437126677634291
19196,5233,SEROA,41.263254206409805,-8.435301478950656
18742,5232,SEROA,41.26312636237686,-8.43152262966442
18414,5231,SEROA,41.26310998481518,-8.42818381867498
17821,5230,CARVALHO,41.26348054480586,-8.423020506369987
17566,5229,CARVALHO,41.265336384022405,-8.420695944725674
16703,5228,S. BRÁS,41.26767562465081,-8.414163921661988
15990,5227,SOBRÃO,41.270323291087024,-8.406797624206211
15030,5226,SOBRÃO,41.273102691783045,-8.396696674589379
14631,5225,PAÇOS DE FERREIRA,41.2742984988003,-8.391836541773703
14005,5223,PAÇOS DE FERREIRA,41.27607998474717,-8.38421741244829
13570,5222,PAÇOS DE FERREIRA,41.27618115079092,-8.3783538175293
14995,1508,SOBRÃO,41.27291998465709,-8.396369988253314
15074,1509,SOBRÃO,41.26934066046883,-8.397124343942366
15145,1510,PORTEME,41.26453954024417,-8.398046465367699
15168,1511,FRAZÃO,41.2623324105413,-8.398486445996246
15256,1512,FRAZÃO,41.25862630430855,-8.399301746063662
15152,1513,FRAZÃO,41.25491075104491,-8.398215845717917
15226,1514,FRAZÃO,41.251988234729765,-8.399066571140018
15495,1515,FRAZÃO,41.24995592335233,-8.401624326730596
15964,1516,TORRE,41.24819525598286,-8.406475174870794
16105,1517,TORRE,41.2460599846807,-8.407689988265034
16309,1518,TORRE,41.24323738138946,-8.409862999288972
16408,1519,TORRE,41.24133074638429,-8.410871921506233
17582,1476,LORDELO,41.236311111506204,-8.42066662873794
17897,1520,LORDELO,41.23525384176475,-8.423586316569878
17942,1521,LORDELO,41.23229998469019,-8.4241299882621
18078,1522,LEVADINHA,41.22817998469387,-8.425619988264106
18491,1523,LEVADINHA,41.22453303174652,-8.429013245812444
28180,1356,VALONGO,41.191022666197014,-8.511235031641101
28955,1357,ALTO DA SERRA,41.1937099847048,-8.51811998821361
29423,1358,ALTO DA SERRA,41.19107831811401,-8.521516654982547
30075,1359,SEIXO,41.18388998471225,-8.52686998821403
30368,1360,SEIXO,41.182572720203545,-8.528916400934536
31209,1363,SEIXO,41.18110998471299,-8.534939988209441
33056,1365,VENDA NOVA,41.174269984716965,-8.545849988205676
34650,1368,CHÃO VERDE,41.17252998471597,-8.556859988197786
36531,1374,S. ROQUE DA LAMEIRA,41.16760681772817,-8.568895024839485
38491,1374,PORTO,41.15935998507083,-8.58086721898741
40209,1377,PR. DAS FLORES,41.15595998472356,-8.591539988181712
40655,1381,PORTO,41.15051430862674,-8.59473435013705
41141,1382,PORTO,41.14862100153658,-8.59794601436006
43492,5133,PORTO (PARQUE RÉGULO MEGAUANHA),41.15447921010524,-8.608881027372172
43939,5379,PORTO (HEROIS E MÁRTIRES DE ANGOLA),41.1508884241807,-8.610854923394678
42731,5380,PORTO,41.148232450294046,-8.60599902852787
41144,5382,PORTO,41.14861814317714,-8.597950498490576
40652,5381,PORTO,41.15051677261725,-8.594729674864181
39966,5377,PORTO,41.15554640341222,-8.590142648350856
38395,5383,PORTO,41.159359984806706,-8.580345460803743
36417,5376,S. ROQUE DA LAMEIRA,41.16632602022711,-8.567920458206023
35178,5369,VENDA NOVA,41.169545615035034,-8.560142392842346
34649,5368,VENDA NOVA,41.17253323965408,-8.556855201543685
33049,5365,VENDA NOVA,41.17431016167346,-8.54583537841928
32259,5364,SEIXO,41.177762053411165,-8.540905364090872
31211,5363,SEIXO,41.181104158154064,-8.534966207816899
30361,5360,SEIXO,41.1825780999205,-8.528893946625168
30072,5359,SEIXO,41.18390739013741,-8.526862076668873
29421,5358,ALTO DA SERRA,41.19108119553411,-8.521505145312316
28942,5357,ALTO DA SERRA,41.19367702651318,-8.517991463953138
28175,5356,VALONGO,41.191023811629755,-8.511222660989926
27160,5356,VALONGO,41.18925008384368,-8.502004684180932
26580,5387,VALONGO,41.18928128049221,-8.496914442910251
26249,5502,VALONGO,41.188425924581125,-8.493681715665078
25390,5350,VALONGO,41.18515660714318,-8.4864982280943
24342,5501,CAMPO,41.182385130655874,-8.479033349762078
23733,5500,CAMPO,41.182789837123806,-8.474523303597232
22801,5499,CAMPO,41.18806189605807,-8.467903819744306
22902,5498,CAMPO (S. MARTINHO),41.191098413757516,-8.46874100508037
22596,5497,SOBRADO DE BAIXO,41.194982321508505,-8.466481359005124
22866,5496,SOBRADO DE BAIXO,41.19777796896894,-8.46846363342083
23247,5495,SOBRADO DE BAIXO,41.20007389098884,-8.47073389449788
23146,5494,SOBRADO DE BAIXO,41.20155520952674,-8.470355718508705
22684,5493,SOBRADO DE BAIXO,41.20508605531817,-8.467003917646416
22291,5492,SOBRADO DE BAIXO,41.208155338830636,-8.464109017471419
22026,5491,SOBRADO DE BAIXO,41.21066137183176,-8.462102678778757
21949,5490,SOBRADO DE CIMA,41.21448674284786,-8.461083337865716
21850,5489,SOBRADO DE CIMA,41.21872508993195,-8.460154953469802
21663,5487,SOBRADO DE CIMA,41.22629586712711,-8.458554977295249
21469,5486,SOBRADO DE CIMA,41.227075887058575,-8.456662312967218
20880,5485,SOBRADO DE CIMA,41.22662868396981,-8.451164825481719
20450,5484,BALSA,41.22571414083232,-8.447124716575523
19908,5483,LEVADINHA,41.22767145851077,-8.441378619998146
18492,5523,LEVADINHA,41.22453247502717,-8.429014091602442
18076,5522,LEVADINHA,41.228201679290656,-8.425609140972467
17943,5521,LORDELO,41.232323610417495,-8.42413857940861
17894,5520,LORDELO,41.23526442060624,-8.42357289957774
17580,5476,LORDELO,41.236309676099125,-8.420655905538657
17019,5475,"LORDELO (ESCOLA EB 2,3)",41.2373584871889,-8.416553003573009
16754,5474,TORRE,41.24014998470183,-8.414516319197812
16407,5519,TORRE,41.24134056219214,-8.410860002411377
16310,5518,TORRE,41.24324071810386,-8.409863251117866
16102,5517,TORRE,41.24606618286345,-8.407681930644546
15963,5516,TORRE,41.248205937649,-8.406468913198005
15494,5515,FRAZÃO,41.249960095782946,-8.401616445488276
15221,5514,FRAZÃO,41.25199841157794,-8.399055858582903
15153,5513,FRAZÃO,41.254909331252726,-8.398216044985881
15257,5512,FRAZÃO,41.258621741063536,-8.399302938719048
15166,5511,FRAZÃO,41.262336429084414,-8.398485731590547
15144,5510,PORTEME,41.26454510052891,-8.398045336764536
15073,5509,SOBRÃO,41.26934228869588,-8.397123717701662
14993,5508,SOBRÃO,41.272946250130325,-8.396363684561473
14633,5225,PAÇOS DE FERREIRA,41.27429814780281,-8.39183903384215
14300,5223,PAÇOS DE FERREIRA,41.274970745229744,-8.387568429667306
14002,5223,PAÇOS DE FERREIRA,41.27607998481022,-8.384192374413354
13568,5222,PAÇOS DE FERREIRA,41.27619516288677,-8.378346422249619
41318,21101,PORTO,41.14981460424792,-8.598922597626542
40924,21102,RODRIGUES DE FREITAS,41.14599950377988,-8.596543484449564
40369,21103,NOVA SINTRA,41.146515427420475,-8.592605813725985
39504,1103,SR.ª DA SAÚDE,41.14726422518282,-8.587655745690835
39002,1104,MARIO NAVEGA,41.14626988460707,-8.584196525156235
38337,1105,DUARTE FERREIRA,41.14549998473672,-8.579719988199976
37808,1106,FREIXO,41.14418470708195,-8.576645440015103
36966,22134,RIBEIRA DE ABADE,41.1375838090539,-8.571067506779876
36540,22133,PINHEIRO MANSO,41.13149998475315,-8.56871998822033
35934,22132,LAVANDEIRA,41.126739984758686,-8.56506998822717
35241,661,GRAMIDO PASSAL,41.12658998476007,-8.560089988231473
34731,662,GRAMIDO,41.12578228997592,-8.557075063268304
33455,663,ARRIBADAS 2,41.1237218369355,-8.548403319242993
32762,664,ESTALAGEM S. TIAGO,41.11942998477114,-8.54375998825086
32434,665,ABOINHA,41.11773253231261,-8.541474463494994
31199,666,ATÃES MARGINAL 1,41.11037998478231,-8.534459988265825
30852,667,ATÃES,41.10738998478574,-8.532229988270059
30363,668,MARECOS AREIO,41.10520998478883,-8.528429988274963
30187,669,MARECOS,41.10291998479139,-8.527249988277768
29687,670,CLUBE CAÇADORES,41.09701998479819,-8.523019988285968
29517,671,AR PURO,41.09223998480321,-8.521529988290991
29286,672,BOCA DA FOZ DO SOUSA,41.08906998480671,-8.519909988294849
29080,673,RUA MINAS,41.08435998481175,-8.518119988300066
28719,674,ZEBREIROS,41.08106468596115,-8.515602502162972
28603,675,ZEBREIROS 3,41.07770041127088,-8.514478311113256
28344,676,ZEBREIROS 4,41.07544998482201,-8.511889988312303
26672,677,ESPOSADE,41.07274998482828,-8.497259988326675
26182,678,RIBEIRA ESPOSADE,41.073829984828414,-8.492459988329834
25817,679,ESPOSADE BARRAGEM,41.07422998482885,-8.4892599883322
24446,680,SEIXO MARGINAL,41.07667998482894,-8.479199988338683
23671,591,LIXA,41.07779998482922,-8.473659988342432
23137,592,LIXA TOMÁS,41.076599984831375,-8.469659988346713
22364,593,LIXA ESCOLA PRIMARIA,41.07444998483489,-8.4639199883532
21814,594,TERMOELECTRICA,41.07360998483692,-8.459069988357914
21223,681,BROALHOS MARGINAL,41.07307998483882,-8.453509988362972
20937,657,CANAS,41.072279984840264,-8.45072998836592
20800,682,MEDAS JUNTA,41.07085652201357,-8.44965285638911
20662,683,PADARIA VILA COVA,41.06889998484424,-8.448199988370689
20244,684,VILA COVA,41.06697998484709,-8.444179988375554
19994,685,CAFLIXA,41.06641998484838,-8.441229988378451
19098,686,REBENTÃO,41.06607998485065,-8.433299988385329
18737,687,REBENTÃO 2,41.067272718612244,-8.430608204589303
18486,688,REBENTÃO 3,41.07014328028978,-8.42828414304026
18035,689,SOBRIDO CASTROS,41.07201788930731,-8.424641335033717
17884,690,SOBRIDO,41.07278974989671,-8.422778783823315
17823,691,SOBRIDO CRUZAMENTO,41.075159984844554,-8.42219998838746
17702,692,BRANZELO,41.07708998484293,-8.421099988386862
17083,693,SANTIAGO 1,41.07648998484473,-8.416269988391363
16778,694,DOURO Á VISTA,41.074349984847395,-8.413949988394975
16448,695,SOBREIRO,41.07454998484804,-8.410549988397653
16131,696,SERRAÇÃO,41.07365998484972,-8.407249988401096
15817,697,MONTEZELO,41.07302998485113,-8.4041199884042
15610,698,CAFE LUCIANO,41.07173998485292,-8.40182998840712
15597,699,MELRES MARINA,41.0705799848541,-8.401729988408114
15553,700,MELRES,41.06784564357827,-8.40128961034617
15483,701,MENA,41.06584309252176,-8.400756133121641
15410,702,VERGADAS,41.063591321302155,-8.39987439357038
15338,703,RIBEIRA,41.06063998486442,-8.39916998841803
15116,704,MOREIRA,41.055787725862935,-8.39671579380417
14705,705,PEJÃO,41.05253998487423,-8.391679988430608
13509,706,RIO MAU FOZ 2,41.05245998487795,-8.376889988442967
13387,707,RIO MAU FOZ,41.05240998487837,-8.375399988444249
13158,708,RIO MAU IGREJA,41.05187484112628,-8.37262129520116
12833,709,RIO MAU,41.05236998488006,-8.368799988449762
12463,710,RIO MAU ESCOLA,41.051045293213875,-8.364421636906457
12099,711,RIO MAU FOTÓGRAFO,41.049953624729,-8.360882590938253
11750,712,RIO MAU CAMPO BOLA,41.05016524229521,-8.356440778986366
11631,713,RIO MAU COLMEIAS,41.050669984885076,-8.355089988462483
11283,714,SENHORA DO MONTE,41.05091342283531,-8.350341111659553
11047,715,SEBOLIDO PARQUE,41.05182904559246,-8.347672582786242
10732,716,SEBOLIDO CRUZEIRO,41.05114950413915,-8.34279501663676
10648,717,SEBOLIDO,41.051679984887464,-8.341639988472862
10730,719,SEBOLIDO CRUZEIRO,41.051145400493795,-8.342778191638958
11041,720,SEBOLIDO PARQUE,41.051822939024035,-8.347646121138288
11285,721,SENHORA DO MONTE,41.05093345123378,-8.35035251674777
11748,723,RIO MAU CAMPO BOLA,41.05020676582369,-8.356433858376032
12100,724,RIO MAU FOTÓGRAFO,41.0499731499095,-8.360906911957397
12456,725,RIO MAU ESCOLA,41.05104120759115,-8.364399703574128
12819,726,RIO MAU,41.05232998488012,-8.368589988449967
13157,727,RIO MAU IGREJA,41.051878807976635,-8.372604165466006
13488,729,RIO MAU FOZ 2,41.052559984877895,-8.376699988443049
15118,731,MOREIRA,41.055805461915895,-8.396729095795068
15405,733,VERGADAS,41.063580203594654,-8.399854381654844
15482,734,MENA,41.06583091131998,-8.400754139830228
15552,735,MELRES,41.06783139239018,-8.401284266154311
15554,736,MELRES COSTA,41.0709899848538,-8.40130998840814
28646,739,ZEBREIROS 2,41.07807998481872,-8.51475998830783
33384,740,ARRIBADAS 1,41.12347840243731,-8.547814686061951
34934,741,GRAMIDO,41.126171749345595,-8.558179871100462
37805,1015,FREIXO,41.14431195336635,-8.57661403890739
38328,1016,DUARTE FERREIRA,41.145626914789354,-8.579636577339215
39286,21027,CAMPANHÃ,41.14847998473223,-8.586099988192231
39747,1102,CAPELA S.RA SAÚDE,41.14746998473249,-8.58893998819064
40432,21029,NOVA SINTRA,41.14645020979464,-8.592975380206521
40854,21030,FERREIRA CARDOSO,41.146539984731675,-8.59597998818545
43205,2100,PORTO,41.14810998472724,-8.6076099881744
36878,4019,S. ROQUE,41.165899984719,-8.570729988191358
33079,3099,VENDA NOVA (GONDOMAR),41.173993282018316,-8.545994057720177
30069,4007,SEIXO,41.18367998471247,-8.526849988214213
28915,1020,ALTO DA SERRA,41.19385998470475,-8.517769988213786
26557,1417,VALONGO,41.18923533235989,-8.496579025134059
23702,5003,S. MARTINHO,41.182888742884565,-8.47436543421171
21004,1278,PINHEIRO MANSO,41.18538563654889,-8.451744071921535
19879,1452,VILARINHO (PORTO),41.183346349068806,-8.440942204260931
18634,1151,GANDRA,41.19624550029086,-8.430315168406045
15985,4038,VANDOMA,41.19178616144558,-8.40643631073173
13894,1044,BALTAR,41.18956243884802,-8.382459430775693
11711,4006,MOURIZ,41.19885157096289,-8.35651557537247
10221,1258,PAREDES,41.20623998473752,-8.335749988356687
8697,1634,HOSP. P. AMÉRICO,41.20034712541535,-8.312951765779415
6034,2220,PENAFIEL,41.20839998474953,-8.278279988402964
4216,1391,STA MARTA,41.21655998488839,-8.263917673891816
74469,1083,CASAIS NOVOS,41.22952287089655,-8.230308112729775
67362,1065,CAÍDE (ESTAÇÃO) X,41.25559423857634,-8.213044298230939
64097,1401,TROVOADA,41.282768153500754,-8.204367902175733
54788,1033,ATERRO,41.295963442533605,-8.189293136504322
24954,1374,SERRINHA,41.31256907540946,-8.168233171034895
4943,1017,ALTO DA LIXA (SERRINHA),41.31353329510824,-8.146583333243553
1247,1190,LIXA,41.324093728604645,-8.145423616339187
12516,4015,ALTO DA LIXA X,41.31418816666048,-8.135473624982271
93009,4099,SOBREIROS,41.30378515224649,-8.115460505817367
97766,1286,PONTE DO PEGO,41.29208360892984,-8.097905626350556
99332,1129,ESTRADINHA,41.286635036968555,-8.089901704459935
101933,2209,AMARANTE,41.26610816374006,-8.071977255251511
99033,1025,AMARANTE EST (ESCOLAS),41.28112810782273,-8.091546850140935
100955,1031,LAMA (HOSP. AMT),41.3032457766417,-8.078877824659907
99861,1430,ROTUNDA Z.IND. (V.MEÃ),41.29944998470674,-8.086679988491234
101132,2210,AMARANTE (ESCOLAS),41.278013312794904,-8.077368953456892
108176,1105,CHEDAS,41.26041890619151,-8.024414662384812
91491,1353,S. VICENCIO,41.26199287386135,-8.000550333871608
91861,1243,PAÇO,41.25533276997115,-7.991986189956234
92238,1330,REVILHÃES,41.24585091635032,-7.982154733732289
91596,1507,BUSTELO DE CIMA,41.23721735433942,-7.998428016063291
92769,1072,CANDEMIL,41.24772797686433,-7.966393090646726
93172,1024,ANSIÃES,41.246637992630966,-7.9519355062759045
107118,1183,LARIM,41.252044453946965,-8.035204014223016
104822,1092,PADRONELO (DEVESA),41.257289222745555,-8.054518370709188
